sequence_a,sequence_b,label_a,label_b,video_id_a,video_id_b,same_numeric_video_id,border_l1,center_l1,hist_cosine,edge_l1,coarse_l1,border_l1_pct,center_l1_pct,hist_cosine_pct,edge_l1_pct,coarse_l1_pct,composite_pct,rank_a_to_b,rank_b_to_a,reciprocal_top3
flip__0035,notflip__0007,flip,notflip,0035,0007,0,0.0885748490691185,0.11714429408311844,0.1464354395866394,0.07422101497650146,0.18371200561523438,0.7911569638909359,0.993367722918202,0.4922623434045689,0.9929255711127487,0.9296978629329403,0.8415327929255711,113,101,0
flip__0041,flip__0063,flip,flip,0041,0063,0,0.08907758444547653,0.052407052367925644,0.6478044092655182,0.061616506427526474,0.16711796820163727,0.795578481945468,0.7296978629329403,0.9971997052321298,0.8713338246131171,0.8262343404568901,0.8420486366985998,116,97,0
flip__0051,notflip__0031,flip,notflip,0051,0031,0,0.10415628552436829,0.018894854933023453,0.49241143465042114,0.06034731864929199,0.19301794469356537,0.9167280766396463,0.13264554163596168,0.9560795873249816,0.8399410464259396,0.9703758290346353,0.842277081798084,107,88,0
flip__0008,notflip__0039,flip,notflip,0008,0039,0,0.07531995326280594,0.05021015182137489,0.47396934032440186,0.06413969397544861,0.20953938364982605,0.660280029476787,0.6969786293294031,0.9460574797347089,0.9201179071481208,0.9949889462048637,0.8424613117170228,109,85,0
flip__0065,notflip__0040,flip,notflip,0065,0040,0,0.1095535084605217,0.03996042162179947,0.32516103982925415,0.0562889538705349,0.19250959157943726,0.9516580692704495,0.5274871039056743,0.812822402358143,0.701105379513633,0.9686072218128224,0.8425423728813558,110,108,0
flip__0039,notflip__0010,flip,notflip,0039,0010,0,0.0908394381403923,0.06085040792822838,0.1820535659790039,0.07569540292024612,0.18217137455940247,0.812675018422992,0.825939572586588,0.5773028739867354,0.9958732498157701,0.922623434045689,0.842822402358143,106,114,0
notflip__0028,notflip__0041,notflip,notflip,0028,0041,0,0.12195676565170288,0.043628353625535965,0.4562036395072937,0.054001372307538986,0.17945843935012817,0.9948415622697127,0.5939572586588062,0.9355932203389831,0.5883566691230656,0.9080324244657333,0.8428666175386883,105,107,0
flip__0062,notflip__0033,flip,notflip,0062,0033,0,0.08386757969856262,0.06191590428352356,0.45888447761535645,0.06513528525829315,0.1683214008808136,0.7431098010316876,0.8371407516580692,0.9373618275607959,0.9339719970523213,0.8355195283714075,0.8429255711127488,111,102,0
flip__0047,notflip__0058,flip,notflip,0047,0058,0,0.0979899987578392,0.04847521707415581,0.22967058420181274,0.06246770918369293,0.18707333505153656,0.8675018422991894,0.6741341193809874,0.6703021370670597,0.8910832719233603,0.9466470154753132,0.8430876934414149,113,109,0
flip__0048,flip__0061,flip,flip,0048,0061,0,0.11187946796417236,0.055942729115486145,0.3640877604484558,0.05378476902842522,0.1830117404460907,0.9655121591746499,0.7728813559322034,0.8610169491525423,0.5768607221812823,0.9266028002947678,0.843117170228445,89,115,0
flip__0010,flip__0038,flip,flip,0010,0038,0,0.08521706610918045,0.05436855927109718,0.4025586247444153,0.059758324176073074,0.19226579368114471,0.7541635961680176,0.7565217391304347,0.899042004421518,0.8225497420781135,0.967722918201916,0.8431982313927783,100,112,0
notflip__0034,notflip__0058,notflip,notflip,0034,0058,0,0.09421127289533615,0.0686119869351387,0.35183513164520264,0.06172291189432144,0.1643531620502472,0.8405305821665439,0.8904937361827561,0.8461311717022845,0.8736919675755342,0.8016212232866617,0.8432719233603537,98,110,0
flip__0007,notflip__0030,flip,notflip,0007,0030,0,0.09044945985078812,0.030624156817793846,0.4352864623069763,0.06371409446001053,0.19974061846733093,0.8088430361090642,0.3296978629329403,0.9229182019159912,0.9131908621960206,0.9865880619012528,0.8433456153279293,110,96,0
flip__0015,flip__0050,flip,flip,0015,0050,0,0.08073339611291885,0.07506350427865982,0.44753897190093994,0.05915793403983116,0.18726009130477905,0.7124539425202653,0.9235077376565954,0.9314664701547531,0.8039793662490788,0.9479734708916728,0.8435961680176861,109,113,0
flip__0005,notflip__0032,flip,notflip,0005,0032,0,0.10046423226594925,0.04325952008366585,0.4093249440193176,0.05942772701382637,0.17496627569198608,0.8882829771554901,0.5871775976418571,0.9040530582166544,0.8135593220338984,0.8804716285924834,0.8436403831982313,113,94,0
flip__0048,notflip__0042,flip,notflip,0048,0042,0,0.10458561033010483,0.07659833878278732,0.33135342597961426,0.05622435361146927,0.17005914449691772,0.9210022107590272,0.9288135593220339,0.8212232866617538,0.6974207811348563,0.8471628592483419,0.8436403831982314,90,115,0
flip__0049,notflip__0031,flip,notflip,0049,0031,0,0.11114290356636047,0.014482433907687664,0.6412619948387146,0.05737954378128052,0.21082580089569092,0.9619749447310243,0.07516580692704496,0.9963154016212233,0.7456153279292557,0.9960206337509212,0.8436845983787766,106,89,0
notflip__0040,notflip__0058,notflip,notflip,0040,0058,0,0.1092282310128212,0.039190419018268585,0.2605740427970886,0.05904392898082733,0.18937648832798004,0.9497420781134857,0.5134856300663228,0.7217391304347827,0.8008843036109065,0.9565217391304348,0.8438393515106853,109,111,0
flip__0060,notflip__0029,flip,notflip,0060,0029,0,0.11416112631559372,0.030577292665839195,0.4233313798904419,0.0583067387342453,0.1780993789434433,0.978481945467944,0.32837140751658067,0.9143699336772292,0.7770081061164333,0.8999263080324245,0.8439204126750184,105,108,0
flip__0008,notflip__0028,flip,notflip,0008,0028,0,0.09522949904203415,0.05466209724545479,0.40383589267730713,0.05797233805060387,0.17847806215286255,0.8490788504053058,0.7585851142225497,0.8996315401621223,0.7650700073691967,0.9016949152542373,0.8439646278555637,110,106,0
notflip__0007,notflip__0034,notflip,notflip,0007,0034,0,0.07654532045125961,0.1481572836637497,0.2358945608139038,0.07548259943723679,0.19100011885166168,0.6728076639646279,1.0,0.6819454679439941,0.9952837140751658,0.9631540162122328,0.8439793662490789,102,99,0
flip__0010,notflip__0033,flip,notflip,0010,0033,0,0.06251811236143112,0.11222460120916367,0.57289057970047,0.06852865219116211,0.18528376519680023,0.5655121591746499,0.991304347826087,0.9845246868091379,0.9680176860722182,0.9369196757553426,0.8442962417096537,101,103,0
flip__0007,notflip__0031,flip,notflip,0007,0031,0,0.08772214502096176,0.02697809785604477,0.4665890336036682,0.06768885999917984,0.22436456382274628,0.7820191599115697,0.2617538688282977,0.9416359616801768,0.9622697126013264,0.9997052321296979,0.8444067796610168,111,90,0
flip__0059,notflip__0034,flip,notflip,0059,0034,0,0.10162881016731262,0.045726608484983444,0.5670715570449829,0.05595455691218376,0.17986825108528137,0.899042004421518,0.6309506263817244,0.9826086956521739,0.6834193072955048,0.9106853352984524,0.844554163596168,111,100,0
flip__0004,notflip__0039,flip,notflip,0004,0039,0,0.08427652716636658,0.04478280618786812,0.5074813067913055,0.059936925768852234,0.21961303055286407,0.7462048636698599,0.6141488577745026,0.9618275607958733,0.8271186440677966,0.9989683124539426,0.8447162859248342,110,86,0
flip__0036,flip__0064,flip,flip,0036,0064,0,0.12348651885986328,0.06781116873025894,0.3687402606010437,0.05265238136053085,0.17699968814849854,0.9966101694915255,0.8853352984524687,0.8661753868828298,0.520560058953574,0.8931466470154753,0.8448415622697126,110,98,0
flip__0048,notflip__0057,flip,notflip,0048,0057,0,0.1099429726600647,0.072630375623703,0.3122900724411011,0.055859554558992386,0.16992945969104767,0.9540162122328666,0.9127487103905674,0.7986735445836404,0.6806190125276345,0.8461311717022845,0.8449373618275609,91,115,0
notflip__0031,notflip__0056,notflip,notflip,0031,0056,0,0.10048221796751022,0.04715336859226227,0.3022012710571289,0.06059431657195091,0.17883598804473877,0.8890198968312454,0.651731761238025,0.784966838614591,0.847310243183493,0.9042004421518055,0.8451363301400147,91,114,0
flip__0062,notflip__0030,flip,notflip,0062,0030,0,0.10794135183095932,0.04107088968157768,0.27681106328964233,0.05904393643140793,0.18602034449577332,0.9432571849668386,0.5479734708916728,0.7457627118644068,0.8010316875460575,0.9411938098747237,0.8451436993367724,112,97,0
notflip__0001,notflip__0032,notflip,notflip,0001,0032,0,0.09570223838090897,0.05468742921948433,0.36618733406066895,0.05957212299108505,0.17563024163246155,0.8517317612380251,0.7587324981577008,0.8635224760501106,0.817096536477524,0.883861459100958,0.8453058216654386,116,95,0
flip__0005,notflip__0031,flip,notflip,0005,0031,0,0.08373870700597763,0.03419589251279831,0.46704787015914917,0.06746846437454224,0.21211224794387817,0.74207811348563,0.40176860722181285,0.941930729550479,0.9607958732498157,0.9966101694915255,0.8454016212232867,114,92,0
flip__0060,notflip__0038,flip,notflip,0060,0038,0,0.11504670977592468,0.0380062572658062,0.46482956409454346,0.05549855902791023,0.18055297434329987,0.9821665438467208,0.48887251289609435,0.9403095062638173,0.6621960206337509,0.9143699336772292,0.8456153279292559,106,105,0
notflip__0031,notflip__0044,notflip,notflip,0031,0044,0,0.09957879781723022,0.05295487865805626,0.31125372648239136,0.058109134435653687,0.18552234768867493,0.879439941046426,0.7367722918201915,0.7973470891672808,0.7708179808400885,0.9380987472365512,0.8457995578481946,93,115,0
notflip__0031,notflip__0046,notflip,notflip,0031,0046,0,0.10158359259366989,0.05248504877090454,0.358275830745697,0.05709454417228699,0.18021060526371002,0.8985998526160649,0.7308769344141488,0.8540899042004422,0.7348563006632277,0.9126013264554164,0.8459027266028003,94,114,0
flip__0006,notflip__0033,flip,notflip,0006,0033,0,0.06642266362905502,0.1272236406803131,0.4505552053451538,0.07104803621768951,0.18395580351352692,0.5896831245394252,0.997789240972734,0.9329403095062638,0.9830508474576272,0.9310243183492999,0.845991156963891,95,104,0
flip__0045,notflip__0007,flip,notflip,0045,0007,0,0.08694186806678772,0.12518906593322754,0.18289101123809814,0.07893677800893784,0.1798786222934723,0.7733235077376566,0.9970523212969786,0.5795136330140015,0.9991156963890936,0.9109801031687546,0.8461974944731024,109,103,0
flip__0010,notflip__0036,flip,notflip,0010,0036,0,0.07646175473928452,0.060245413333177567,0.47509920597076416,0.06333789229393005,0.18963587284088135,0.6723655121591746,0.8213706705969049,0.946352247605011,0.907442888725129,0.9578481945467944,0.8467501842299189,102,113,0
flip__0015,flip__0052,flip,flip,0015,0052,0,0.0861649438738823,0.06936811655759811,0.4234027862548828,0.05728454515337944,0.19310612976551056,0.7630066322770818,0.896683861459101,0.9145173176123802,0.7414885777450257,0.9709653647752395,0.8467870302137067,110,109,0
flip__0051,notflip__0030,flip,notflip,0051,0030,0,0.10688359290361404,0.03203783556818962,0.3764367699623108,0.06053731590509415,0.18149703741073608,0.9369196757553426,0.3578481945467944,0.8756079587324982,0.8458364038319823,0.918349299926308,0.8469565217391304,108,98,0
flip__0034,flip__0052,flip,flip,0034,0052,0,0.09727314114570618,0.02574922703206539,0.5337628722190857,0.06379389017820358,0.18571949005126953,0.8642593957258659,0.24112011790714813,0.9739130434782609,0.9145173176123802,0.9394252026529109,0.8472365512159175,113,110,0
flip__0034,flip__0056,flip,flip,0034,0056,0,0.09885171800851822,0.01857638545334339,0.5280540883541107,0.06756726652383804,0.18527854979038239,0.8748710390567428,0.12866617538688283,0.9721444362564481,0.961238025055269,0.9367722918201916,0.84759027266028,114,104,0
flip__0046,notflip__0007,flip,notflip,0046,0007,0,0.08871427178382874,0.12059424072504044,0.1651768684387207,0.07449081540107727,0.18218696117401123,0.7920412675018423,0.9946941783345615,0.5411938098747237,0.993515106853353,0.92277081798084,0.8476565954310981,113,104,0
flip__0063,notflip__0030,flip,notflip,0063,0030,0,0.11547102779150009,0.04161258041858673,0.5943235754966736,0.05349977687001228,0.18693327903747559,0.982756079587325,0.5579955784819455,0.9901252763448785,0.5615327929255711,0.9459100957995579,0.8479292557111275,98,99,0
flip__0050,notflip__0030,flip,notflip,0050,0030,0,0.10996653884649277,0.030231475830078125,0.5435931980609894,0.05620915815234184,0.194159135222435,0.9543109801031687,0.3221812822402358,0.9777450257921887,0.6962417096536477,0.9740604274134119,0.847936624907885,114,100,0
flip__0045,flip__0063,flip,flip,0045,0063,0,0.11413707584142685,0.04849233850836754,0.5214201509952545,0.05693115293979645,0.16249093413352966,0.9780397936624908,0.6747236551215917,0.9693441414885777,0.72689756816507,0.7861459100957996,0.8482019159911569,110,99,0
flip__0042,flip__0056,flip,flip,0042,0056,0,0.09475807100534439,0.05159083381295204,0.4782457947731018,0.06407508999109268,0.16287478804588318,0.8456890198968312,0.7165806927044952,0.9481208548268238,0.9187914517317612,0.7893883566691231,0.8486882829771555,111,105,0
flip__0057,notflip__0034,flip,notflip,0057,0034,0,0.09979165345430374,0.061778802424669266,0.6838660538196564,0.05407357215881348,0.184194415807724,0.8809137803979367,0.8346352247605011,0.9992630803242447,0.5921886514369934,0.9316138540899042,0.8489683124539427,111,101,0
flip__0048,notflip__0050,flip,notflip,0048,0050,0,0.10455221682786942,0.06420517712831497,0.2192850112915039,0.06361909955739975,0.1675485074520111,0.9199705232129698,0.8561532792925571,0.651584377302874,0.9112748710390567,0.8300663227708179,0.8491156963890936,92,115,0
notflip__0007,notflip__0035,notflip,notflip,0007,0035,0,0.08196280151605606,0.14479203522205353,0.21455377340316772,0.0756802037358284,0.1868451088666916,0.7255711127487104,0.9997052321296979,0.6412675018422992,0.9957258658806191,0.9457627118644067,0.8494178334561533,105,104,0
flip__0002,notflip__0038,flip,notflip,0002,0038,0,0.0783347487449646,0.05369576811790466,0.5495747625827789,0.062038302421569824,0.19723518192768097,0.6878408253500369,0.7490051584377303,0.9796610169491525,0.8804716285924834,0.9806927044952101,0.8494694178334561,112,106,0
flip__0008,notflip__0038,flip,notflip,0008,0038,0,0.08796649426221848,0.038448065519332886,0.43786484003067017,0.06312510371208191,0.19711069762706757,0.7845246868091378,0.49771554900515846,0.9252763448784083,0.9025792188651437,0.9802505526897568,0.8494988946204863,111,107,0
flip__0007,flip__0039,flip,flip,0007,0039,0,0.1000869870185852,0.035040806978940964,0.4006637930870056,0.05980392545461655,0.1933136135339737,0.8845983787767133,0.4191599115696389,0.8978629329403095,0.8240235814296242,0.9712601326455417,0.8495946941783344,112,107,0
notflip__0007,notflip__0029,notflip,notflip,0007,0029,0,0.08853306621313095,0.10331814736127853,0.18117767572402954,0.06921644508838654,0.18452639877796173,0.7905674281503317,0.9840825350036846,0.5756816507000737,0.9728813559322034,0.9326455416359617,0.8496683861459102,106,109,0
flip__0036,flip__0063,flip,flip,0036,0063,0,0.12594278156757355,0.05008268356323242,0.5416087508201599,0.052732180804014206,0.18106131255626678,0.9988209285187915,0.6944731024318349,0.9771554900515844,0.5248341930729551,0.9164333087693441,0.8497420781134857,111,100,0
flip__0015,flip__0059,flip,flip,0015,0059,0,0.08499632030725479,0.08881029486656189,0.3464643359184265,0.05865253508090973,0.19591762125492096,0.7521002210759027,0.9635961680176861,0.8412675018422991,0.7882092851879146,0.9780397936624908,0.85033161385409,111,112,0
flip__0064,notflip__0027,flip,notflip,0064,0027,0,0.07502476125955582,0.06303141266107559,0.509562760591507,0.06567487865686417,0.18649236857891083,0.6567428150331613,0.8456890198968312,0.963301400147384,0.9416359616801768,0.9439941046425939,0.8504126750184229,99,115,0
flip__0009,notflip__0025,flip,notflip,0009,0025,0,0.0919991210103035,0.07333620637655258,0.30338454246520996,0.0664614737033844,0.16596639156341553,0.8216654384672071,0.9165806927044952,0.7874723655121592,0.9521002210759028,0.8163596168017686,0.8507885040530582,90,116,0
flip__0064,notflip__0040,flip,notflip,0064,0040,0,0.11630120128393173,0.05177769064903259,0.5078066289424896,0.0523521825671196,0.18805892765522003,0.9852616064848931,0.720265291083272,0.9624170965364776,0.505526897568165,0.9518054532056006,0.8510243183492999,100,110,0
flip__0050,notflip__0039,flip,notflip,0050,0039,0,0.0984627977013588,0.047985419631004333,0.629490852355957,0.055194564163684845,0.19508765637874603,0.8719233603537214,0.6661753868828297,0.9946941783345615,0.6486366985998526,0.9758290346352247,0.8510832719233603,115,87,0
notflip__0010,notflip__0037,notflip,notflip,0010,0037,0,0.08130598068237305,0.08525574952363968,0.24231618642807007,0.07834397256374359,0.18708370625972748,0.7180545320560059,0.9562269712601327,0.6916728076639647,0.9986735445836404,0.9467943994104643,0.8512232866617538,115,91,0
flip__0001,flip__0040,flip,flip,0001,0040,0,0.09617260098457336,0.03585166856646538,0.4469956159591675,0.061380911618471146,0.1876906305551529,0.8555637435519529,0.4392041267501842,0.9310243183492999,0.8670596904937362,0.9506263817243921,0.8513117170228446,93,114,0
